2019-01-05 21:20:56,RT Selected HT Stats: vs. 📊 👉 https://t.co/uvXmBeI3dG https://t.co/YabehdIG4s,[]
2019-01-05 21:20:20,RT After a solid display in both attack and defence is tonight's MOTM! 👏🏅 https://t.co/evAP…,['MOTM']
2019-01-05 21:20:13,RT After a solid display in both attack and defence is tonight's MOTM! 👏🏅 https://t.co/evAP…,['MOTM']
2019-01-05 21:20:08,RT 75' | Great to hear chants of ED-IN-BRUH as the the match comes to a close at BT Your support has been bri…,"['Great', 'BT']"
2019-01-05 21:20:04,RT 70' | We make our final change in the front-row as try-scorer Sutherland is replaced by Pierre Schoeman. [38-0],"['Sutherland', 'Pierre Schoeman']"
2019-01-05 21:18:38,Welcome back ❤🏉👏,[]
2019-01-05 21:17:15,Thought both the young guys were excellent tonight👍🏻👏🏻👏🏻👏🏻,[]
2019-01-05 21:17:15,RT 64' | TRY! | It's score number 6⃣ as replacement Cammy Fenton finishes off a sweeping move involving Ally Miller and Sh…,"['TRY', 'Cammy Fenton', 'Ally Miller']"
2019-01-05 21:12:13,RT 59' | Another change in the front-row as Ford is replaced by Cammy Fenton! [31-0],"['Ford', 'Cammy Fenton']"
2019-01-05 21:11:52,RT 70' | We make our final change in the front-row as try-scorer Sutherland is replaced by Pierre Schoeman. [38-0],"['Sutherland', 'Pierre Schoeman']"
2019-01-05 21:11:18,Glad got those boots dirty!!!,['Glad']
2019-01-05 21:10:27,What a day to be a fan. Lose in win away at to top Conference… https://t.co/D0ctMC0Mla,[]
2019-01-05 21:08:39,RT 67' | It's another change as double try-scorer Graham is replaced by Jaco van der Walt! The winger has put in some shif…,"['Jaco', 'Walt']"
2019-01-05 21:05:48,RT 67' | It's another change as double try-scorer Graham is replaced by Jaco van der Walt! The winger has put in some shif…,"['Jaco', 'Walt']"
2019-01-05 21:05:44,RT 64' | TRY! | It's score number 6⃣ as replacement Cammy Fenton finishes off a sweeping move involving Ally Miller and Sh…,"['TRY', 'Cammy Fenton', 'Ally Miller']"
2019-01-05 21:05:42,"RT 62' | Scintillating from Darcy! 👏 The winger dodge, ducks and dives his way through the Kings defence before being drag…","['Darcy', 'Kings']"
